Id,Date,Alarm,Status,Mode,PIP,RR,I:E,PEEP,FIO2,VT,FlowEnd,FlowCurve,FlowCurve,TPause,Trise,Trigger,End insp.,PSupport,PsLow,ApneaTime,BreathCycleTime,Tinsp,TExpiration,Flow,PIP Max,PEEP Min,PEEP Max,RR Min,RR Max,MVe Min,MVe Max,ApneaTime Max,Cyc. PIP,Cyc. RR,Cyc. I:E,Cyc. PEEP,Cyc. FIO2,Cyc. P Platue,Cyc. PIF,Cyc. VTi,Cyc. VTe,Cyc. MVi,Cyc. MVe,Cyc. Cdyn,Cyc. PEF,Cyc. Pmean,Cyc. Raw,Cyc. Cstat,Cyc. PEEPi,Cyc. NIF,Cyc. RSBI,Cyc. Leak,Cyc. RRSpont,Cyc. RRMand,Cyc. VTiMand,Cyc. VTeMand,Cyc. VTiSpont,Cyc. VTeSpont,Cyc. VtiSpontMean,Cyc. VTeSpontMean,Cyc. MVeSpont,Cyc. MVeMand,Cyc. MVLeak,Cyc. PDrive,Cyc. VTPBW,Cyc. EndInspPressure,Cyc. P01
5481,2026-06-09 05:59:27,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,9,,4.7,80.4,,83,304,0,5.2,2.58,,67,8,10,,,,31,105,9,0,0,0,304,0,577,287,2.58,0,50,,5.4,20,
5480,2026-06-09 05:50:58,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,13,1.0:2.0,5.5,81.5,15,48,423,3,6.22,4.09,,53,8,7,44,,,26,99,8,5,0,0,423,3,475,302,2.42,1.67,34,9,7.5,15,
5479,2026-06-09 05:50:57,Check Patient Circuit,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,13,1.0:2.0,5.5,81.5,15,48,423,3,6.22,4.09,,53,8,7,44,,,26,99,8,5,0,0,423,3,475,302,2.42,1.67,34,9,7.5,15,
5478,2026-06-09 05:50:17,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,13,1.0:3.0,3.5,80.3,18,71,454,296,6.86,5.11,39,86,7,8,31,,,,34,2,11,454,296,0,0,1049,922,1.84,3.27,25,14,8.1,19,
5477,2026-06-09 05:49:33,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,23,11,,4.7,80.9,,113,677,426,6.12,4.57,,99,5,4,,,,14,36,8,3,0,0,677,426,712,562,4.5,0.07,25,,12,22,
5476,2026-06-09 05:49:00,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,10,1.0:1.5,1.8,81.1,,24,224,69,6.14,5,11,58,8,14,,,,,69,6,4,224,69,0,0,986,822,4.93,0.07,18,,4,15,
5475,2026-06-09 05:48:58,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,10,,3.8,80.6,,107,567,177,6.26,4.97,,112,5,14,,,,9,68,7,3,0,0,567,177,894,710,4.97,0,20,,10.1,20,
5474,2026-06-09 05:48:36,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,14,3.0:1.0,1.6,82.5,,42,533,39,8.1,6.06,37,34,11,8,,,,,92,11,3,533,39,0,0,626,518,5.71,0.36,25,,9.5,15,
5473,2026-06-09 05:48:27,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,12,,6.1,80.9,,109,602,328,7.22,5.9,,102,5,14,,,,24,45,12,0,0,0,602,328,601,491,5.9,0,18,,10.7,21,
5472,2026-06-09 05:47:04,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,12,1.0:1.5,6,81,,27,150,46,6.94,5.38,11,54,8,12,,,,,69,8,4,150,46,0,0,663,541,4.33,1.05,22,,2.7,15,
5471,2026-06-09 05:47:01,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,11,,8.7,80.7,,96,467,23,6.67,5.17,,80,6,12,,,,15,94,8,3,0,0,467,23,649,520,4.16,1,22,,8.3,18,
5470,2026-06-09 05:46:23,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,14,1.0:2.0,4.3,80.8,,78,775,615,8.45,6.45,117,87,6,3,,,,,20,8,6,775,615,0,0,702,573,4.59,1.86,23,,13.8,19,
5469,2026-06-09 05:46:12,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,11,,7.9,80.9,18,99,533,163,6.88,5.72,,66,7,10,53,,,11,69,8,3,0,0,533,163,836,708,5.67,0.06,16,10,9.5,19,
5468,2026-06-09 05:45:36,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,14,1.0:2.0,6.4,81.6,15,102,761,613,8.32,6.92,88,98,7,4,88,,,,19,9,5,761,613,0,0,756,668,6.02,0.9,16,8,13.5,16,
5467,2026-06-09 05:45:25,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,12,,7.8,80.7,,107,660,283,7.13,6.02,,79,6,11,,,,16,57,10,2,0,0,660,283,673,596,5.96,0.06,15,,11.7,20,
5466,2026-06-09 05:44:41,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,11,1.0:1.5,5.5,81.7,,33,165,47,6.84,5.38,17,55,9,15,,,,,71,8,3,165,47,0,0,797,664,5.31,0.06,21,,2.9,15,
5465,2026-06-09 05:44:35,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,10,,3.2,81,,103,602,204,7.08,5.85,,94,6,15,,,,13,66,9,1,0,0,602,204,779,650,5.85,0,17,,10.7,21,
5464,2026-06-09 05:43:58,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,13,11,2.0:1.0,2.2,81.5,12,11,68,0,6.43,4.57,3,0,9,12,7,,,,135,10,1,68,0,0,0,636,457,4.57,0,28,9,1.2,10,
5463,2026-06-09 05:43:58,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,13,11,2.0:1.0,2.2,81.5,12,11,68,0,6.43,4.57,3,0,9,12,7,,,,135,10,1,68,0,0,0,636,457,4.57,0,28,9,1.2,10,
5462,2026-06-09 05:43:57,Check Patient Circuit,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,13,11,2.0:1.0,2.2,81.5,12,11,68,0,6.43,4.57,3,0,9,12,7,,,,135,10,1,68,0,0,0,636,457,4.57,0,28,9,1.2,10,
5461,2026-06-09 05:43:56,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,10,,8.8,80.7,,106,700,187,6.41,4.59,,87,7,12,,,,21,73,10,0,0,0,700,187,640,459,4.59,0,28,,12.4,19,
5460,2026-06-09 05:37:11,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,13,1.0:2.5,6,81.1,17,97,649,409,8.63,6.86,81,98,7,8,59,,,,36,10,3,649,409,0,0,687,566,5.67,1.19,20,10,11.5,17,
5459,2026-06-09 05:36:59,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,13,,8,81.1,,110,642,269,8.46,6.46,,84,6,12,,,,22,58,12,1,0,0,642,269,674,525,6.3,0.16,23,,11.4,21,
5458,2026-06-09 05:36:07,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,11,1.0:2.5,5.4,81.4,15,51,377,162,6.42,4.71,30,68,7,12,39,,,,57,8,3,377,162,0,0,640,500,4,0.7,26,9,6.7,16,
5457,2026-06-09 05:36:03,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,10,,4.9,81.5,17,63,467,0,6.05,4.54,,89,6,8,38,,,16,103,8,2,0,0,467,0,640,500,4,0.54,24,12,8.3,18,
5456,2026-06-09 05:35:25,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,13,1.0:2.5,5.2,80.7,,68,723,515,7.1,5.26,67,77,7,4,,,,,28,8,5,723,515,0,0,484,410,3.28,1.98,25,,12.8,16,
5455,2026-06-09 05:35:17,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,13,,7.3,80.6,,100,413,0,6.68,4.82,,79,6,16,,,,19,100,8,5,0,0,413,0,484,410,3.28,1.54,27,,7.3,18,
5454,2026-06-09 05:34:35,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,13,13,1.0:2.5,3.8,81.3,,45,367,249,7.12,5.22,22,69,4,12,,,,,32,5,8,367,249,0,0,863,736,3.68,1.54,26,,6.5,2,
5453,2026-06-09 05:34:07,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,10,1.0:20.0,6.8,80.8,,77,663,164,6.69,5.05,,96,6,12,,,,10,75,6,4,0,0,663,164,747,596,3.58,1.47,24,,11.8,22,
5452,2026-06-09 05:33:37,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,14,1.0:3.0,5.2,80.7,,76,887,692,9.55,8.27,75,110,7,4,,,,,21,9,5,887,692,0,0,816,754,6.79,1.47,13,,15.7,18,
5451,2026-06-09 05:33:21,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,11,,6.7,81,,113,786,487,7.79,6.44,,112,6,0,,,,15,37,10,1,0,0,786,487,752,637,6.37,0.07,17,,14,21,
5450,2026-06-09 05:32:38,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,12,1.0:2.5,1.7,81.3,,56,268,67,8.57,6.75,14,61,7,11,,,,,74,9,3,268,67,0,0,783,653,5.88,0.87,21,,4.8,15,
5449,2026-06-09 05:32:34,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,11,,2.2,81.1,,109,760,329,8.02,6.17,,115,6,11,,,,15,56,9,2,0,0,760,329,751,597,5.37,0.8,22,,13.5,19,
5448,2026-06-09 05:31:42,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,14,1.0:3.0,5.7,81.8,,61,672,493,10.11,8.89,65,58,7,5,,,,,26,12,2,672,493,0,0,738,674,8.09,0.8,12,,11.9,15,
5447,2026-06-09 05:31:34,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,15,,6.8,81,,101,750,453,10.02,8.78,,106,6,10,,,,19,39,13,2,0,0,750,453,733,665,8.65,0.13,12,,13.3,20,
5446,2026-06-09 05:30:42,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,14,14,1.0:1.5,1.8,81.1,12,29,95,0,8.78,7.26,6,36,8,10,9,,,,100,11,3,95,0,0,0,754,647,7.13,0.13,17,10,1.7,13,
5445,2026-06-09 05:30:35,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,13,,7,80.6,,76,369,0,7.96,6.43,,76,7,16,,,,19,102,11,2,0,0,369,0,681,576,6.34,0.1,19,,6.6,19,
5444,2026-06-09 05:29:42,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,15,13,1.0:2.5,5.7,81.4,14,31,306,97,8.01,5.85,42,57,7,14,37,,,,68,8,5,306,97,0,0,727,575,4.6,1.25,27,8,5.4,15,
5443,2026-06-09 05:29:35,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,13,,8.9,80.8,,116,788,298,8.67,6.1,,93,7,12,,,,17,62,9,4,0,0,788,298,726,529,4.76,1.34,29,,14,21,
5442,2026-06-09 05:28:50,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,13,1.0:2.5,4.6,80.7,,62,711,528,7.99,5.71,76,106,7,3,,,,,25,8,5,711,528,0,0,691,527,4.22,1.48,28,,12.6,18,
5441,2026-06-09 05:28:35,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,11,,8,80.8,,109,712,165,7.19,5.38,,90,8,10,,,,15,76,9,2,0,0,712,165,762,581,5.23,0.14,25,,12.6,21,
5440,2026-06-09 05:27:53,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,13,1.0:2.5,3.1,80.6,15,60,332,144,7.89,5.87,28,63,7,14,28,,,,56,8,5,332,144,0,0,718,590,4.72,1.14,25,11,5.9,16,
5439,2026-06-09 05:27:45,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,12,,7.2,81,,100,570,91,8.04,5.77,,77,8,15,,,,16,83,9,3,0,0,570,91,735,550,4.96,0.81,28,,10.1,18,
5438,2026-06-09 05:27:02,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,13,1.0:2.0,1.8,80.9,16,97,702,497,8.72,6.87,57,101,7,15,49,,,,29,9,4,702,497,0,0,810,673,6.06,0.81,21,14,12.5,17,
5437,2026-06-09 05:26:51,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,22,10,1.0:15.0,9.1,81,,86,873,234,7.31,5.42,,89,8,19,,,,16,73,9,1,0,0,873,234,748,556,5.01,0.42,25,,15.5,22,
5436,2026-06-09 05:26:07,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,13,1.0:3.0,4.6,81.5,,76,574,417,8.24,6.19,40,74,7,4,,,,,27,10,3,574,417,0,0,722,568,5.68,0.5,24,,10.2,15,
5435,2026-06-09 05:26:03,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,12,,2.3,80.8,,109,621,124,7.54,5.62,,90,7,13,,,,18,79,10,2,0,0,621,124,710,553,5.53,0.09,25,,11,19,
5434,2026-06-09 05:25:17,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,14,11,1.0:2.0,6.2,80.8,,30,150,21,6.71,4.63,19,35,8,13,,,,,85,9,2,150,21,0,0,696,505,4.55,0.09,30,,2.7,13,
5433,2026-06-09 05:25:10,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,10,,5.8,80.6,,115,744,269,6.99,5.17,,94,7,13,,,,19,63,10,0,0,0,744,269,698,516,5.17,0,26,,13.2,20,
5432,2026-06-09 05:24:51,View Logs,,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,35,0,20,4,30,0,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,2026-06-09 05:23:34,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,12,12,1.0:2.0,6.3,81.5,,57,592,390,7.7,5.53,128,71,7,9,,,,,34,7,5,592,390,0,0,743,575,4.03,1.5,28,,10.5,12,
5430,2026-06-09 05:23:27,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,10,,8.2,80.4,,110,724,167,6.93,5.08,,83,7,10,,,,12,76,7,3,0,0,724,167,743,575,4.03,1.06,26,,12.9,21,
5429,2026-06-09 05:22:53,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,13,1.0:2.0,6.2,80.1,17,92,696,463,8.51,6.81,54,99,7,6,64,,,,33,10,3,696,463,0,0,678,574,5.75,1.06,19,10,12.4,17,
5428,2026-06-09 05:22:42,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,13,,3.9,80.5,,110,663,170,8.27,6.6,,87,7,11,,,,17,74,10,3,0,0,663,170,678,574,5.75,0.85,20,,11.8,20,
5427,2026-06-09 05:21:53,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,14,1.0:2.0,5.1,80.2,,74,762,582,8.21,6.18,86,115,7,1,,,,,23,8,6,762,582,0,0,731,628,5.03,1.15,24,,13.5,19,
5426,2026-06-09 05:21:41,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,11,,7.7,80.4,,112,637,96,6.54,4.56,,104,7,11,,,,15,84,8,3,0,0,637,96,707,533,4.26,0.29,30,,11.3,20,
5425,2026-06-09 05:21:05,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,11,1.0:2.5,5.3,79.8,16,50,482,258,5.95,3.87,49,82,7,11,45,,,,46,5,6,482,258,0,0,947,690,3.45,0.41,35,10,8.6,17,
5424,2026-06-09 05:20:53,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,9,,7.7,80.8,,112,622,136,6.48,5.22,,92,7,12,,,,7,78,6,3,0,0,622,136,962,796,4.78,0.44,19,,11,20,
5423,2026-06-09 05:20:24,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,13,1.0:2.5,5.8,80.8,,59,676,486,8.23,5.36,82,96,7,7,,,,,27,6,7,676,486,0,0,693,467,2.8,2.55,34,,12,16,
5422,2026-06-09 05:20:12,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,10,,7.8,80.6,,117,576,93,6.69,4.42,,86,7,11,,,,12,83,6,4,0,0,576,93,693,467,2.8,1.61,34,,10.2,21,
5421,2026-06-09 05:19:40,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,21,11,1.0:2.0,5.4,80.6,17,102,702,442,7.78,5.53,73,103,7,8,60,,,,37,7,4,702,442,0,0,749,559,3.92,1.61,28,11,12.5,17,
5420,2026-06-09 05:19:25,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,20,9,,6.8,80.5,,118,641,71,6.5,4.61,,91,7,14,,,,17,88,9,0,0,0,641,71,722,512,4.61,0,29,,11.4,19,
5419,2026-06-09 05:18:12,Patient Apnea,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,18,9,1.0:2.5,8.6,81.5,,79,726,444,6.85,5.28,70,77,8,9,,,,,38,8,1,726,444,0,0,765,605,4.84,0.44,22,,12.9,16,
5418,2026-06-09 05:18:09,Patient Apnea,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,19,9,,4.8,80.8,,109,602,82,6.84,5.43,,93,6,13,,,,14,86,9,0,0,0,602,82,759,603,5.43,0,20,,10.7,18,
5417,2026-06-09 05:14:08,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,17,,0.5,82.9,,132,4952,0,63.93,1.44,,0,7,5,,,,202,99,17,0,0,0,4952,0,3760,84,1.44,0,97,,87.900002,4,
5416,2026-06-09 05:13:43,Check Patient Circuit,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,17,,0.5,82.9,,132,4952,0,63.93,1.44,,0,7,5,,,,202,99,17,0,0,0,4952,0,3760,84,1.44,0,97,,87.900002,4,
5415,2026-06-09 05:13:39,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,17,,0.5,82.9,,132,4952,0,63.93,1.44,,0,7,5,,,,202,99,17,0,0,0,4952,0,3760,84,1.44,0,97,,87.900002,4,
5414,2026-06-09 05:13:31,Check Patient Circuit,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,16,17,,0.5,82.9,,132,4952,0,63.93,1.44,,0,7,5,,,,202,99,17,0,0,0,4952,0,3760,84,1.44,0,97,,87.900002,4,
5413,2026-06-09 05:13:25,Low PEEP,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,24,16,1.0:6.0,9,81.1,,134,606,345,62.68,1.34,,108,8,7,,,,190,43,16,0,0,0,606,345,3917,84,1.34,0,97,,10.8,24,
5412,2026-06-09 05:13:22,Low PEEP,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,27,16,1.0:4.0,0,80.8,,126,2006,62,,1,,108,5,7,,,,258,96,16,0,0,0,2006,62,4095,62,1,0,98,,35.599998,26,
5411,2026-06-09 05:13:22,Obstruction,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,27,16,1.0:4.0,0,80.8,,126,2006,62,,1,,108,5,7,,,,258,96,16,0,0,0,2006,62,4095,62,1,0,98,,35.599998,26,
5410,2026-06-09 05:13:11,Obstruction,Activated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,17,17,1.5:1.0,13,81.5,,129,4999,0,,0.98,,0,9,6,,,,298,100,17,0,0,0,4999,0,3855,57,0.98,0,98,,88.800003,13,
5409,2026-06-09 05:13:05,Check Patient Circuit,Deactivated,N/CPAP-PS/APV,15,15,1.0:3.0,6,80,-,-,-,-,0,100,5,25,21,-,15,0,0,0,-,55,0,15,1,75,0,40,10,15,16,,0.4,83.9,,148,5031,0,,0.66,,0,8,6,,,,390,99,16,0,0,0,5031,0,4095,41,0.66,0,98,,89.300003,2,
